
@	@	PROPN	
de	de	ADP	
mobilidade	mobilidade	NOUN	
reduzida	reduzir	VERB	
.	.	PUNCT	

	
	SPACE	

Por	por	ADP	
outro	outro	DET	
lado	lado	NOUN	
,	,	PUNCT	
em	em	ADP	
Guimarães	Guimarães	PROPN	LOC
,	,	PUNCT	
a	o	DET	
cerimónia	cerimónia	NOUN	
começou	começar	VERB	
perto	perto	ADV	
das	de o	ADP	
11h00	11h00	NOUN	
,	,	PUNCT	
quando	quando	ADV	
havia	haver	AUX	
sido	ser	AUX	
marcada	marcar	VERB	
para	para	ADP	
as	o	DET	
09h30	09h30	NOUN	
,	,	PUNCT	
no	em o	ADP	
Pavilhão Desportivo de Azurém	Pavilhão Desportivo de Azurém	PROPN	LOC
.	.	PUNCT	

Os	o	DET	
atrasos	atraso	NOUN	
inerentes	inerente	ADJ	
à	a o	ADP	
celebração	celebração	NOUN	
foram	ser	AUX	
apontados	apontar	VERB	
pelos	por o	ADP	
estudantes	estudante	NOUN	
dos	de o	ADP	
campus	campus	NOUN	
de	de	ADP	
Azurém	Azurém	PROPN	LOC
e	e	CCONJ	
Couros	Couros	PROPN	LOC
.	.	PUNCT	

	
	SPACE	

Marlene Sousa	Marlene Sousa	PROPN	PER
,	,	PUNCT	
finalista	finalista	ADJ	
de	de	ADP	
Design do Produto	Design de o Produto	NOUN	MISC
,	,	PUNCT	
salientou	salientar	VERB	
as	o	DET	
complicações	complicação	NOUN	
associadas	associar	VERB	
às	a o	ADP	
mudanças	mudança	NOUN	
tardias	tardio	ADJ	
de	de	ADP	
local	local	NOUN	
e	e	CCONJ	
hora	hora	NOUN	
da	de o	ADP	
missa	missa	NOUN	
.	.	PUNCT	

“	“	PUNCT	

Muita	muito	DET	
gente	gente	NOUN	
foi	ir	AUX	
ter	ter	VERB	
ao	a o	ADP	
Sameiro	sameiro	PROPN	LOC
e	e	CCONJ	
voltou	voltar	VERB	
para	para	ADP	
trás	trás	ADV	
”	”	PUNCT	
,	,	PUNCT	
afirmou	afirmar	VERB	
com	com	ADP	
insatisfação	insatisfação	NOUN	
.	.	PUNCT	

Ainda	ainda	ADV	
assim	assim	ADV	
,	,	PUNCT	
realçou	realçar	VERB	
o	o	DET	
bom	bom	ADJ	
planeamento	planeamento	NOUN	
da	de o	ADP	
cerimónia	cerimónia	NOUN	
,	,	PUNCT	
sobretudo	sobretudo	ADV	
,	,	PUNCT	
“	“	PUNCT	
se	se	SCONJ	
não	não	ADV	
houvesse	houvesse	VERB	
tantos	tanto	DET	
atrasos	atraso	NOUN	
”	”	PUNCT	
,	,	PUNCT	
acrescentou	acrescentar	VERB	
.	.	PUNCT	

	
	SPACE	

A	o	DET	
missa	missa	NOUN	
de	de	ADP	
bênção	bênção	NOUN	
das	de o	ADP	
insígnias	insígnia	NOUN	
foi	ser	AUX	
celebrada	celebrar	VERB	
pelo	por o	ADP	
bispo	bispo	NOUN	
Dom José Cordeiro	Dom José Cordeiro	PROPN	PER
,	,	PUNCT	
unindo	unir	VERB	
os	o	DET	
três	três	NUM	
campus	campus	NOUN	
da	de o	ADP	
Universidade	universidade	NOUN	LOC
,	,	PUNCT	
às	a o	ADP	
16h30	16h30	NOUN	
.	.	PUNCT	

No	em o	ADP	
ofertório	ofertório	NOUN	
,	,	PUNCT	
os	o	DET	
cursos	curso	NOUN	
participantes	participante	ADJ	
na	em o	ADP	
missa	missa	NOUN	
ofereceram	oferecer	VERB	
um	um	DET	
cabaz	cabaz	NOUN	
para	para	ADP	
o	o	DET	
projeto	projeto	NOUN	
“	“	PUNCT	
Sementes	Sementes	PROPN	
”	”	PUNCT	
.	.	PUNCT	
 	 	SPACE	

Para	para	ADP	
além	além	ADV	
disso	de isso	PRON	
,	,	PUNCT	
e	e	CCONJ	
seguindo	seguir	VERB	
o	o	DET	
mote	mote	NOUN	
deste	de este	ADP	
ano	ano	NOUN	
,	,	PUNCT	
ação	ação	NOUN	
de	de	ADP	
graças	graças	ADV	
,	,	PUNCT	
os	o	DET	
finalistas	finalista	NOUN	
entregaram	entregar	VERB	
uma	um	DET	
planta	planta	NOUN	
para	para	ADP	
futuramente	futuramente	ADV	
se	se	PRON	
criar	criar	VERB	
uma	um	DET	
“	“	PUNCT	
floresta	floresta	NOUN	
sustentada	sustentar	VERB	
pela	por o	ADP	
união	união	NOUN	
”	”	PUNCT	
.	.	PUNCT	

A	o	DET	
Tun’ao Minho	Tun’ao Minho	PROPN	PER
acompanhou	acompanhar	VERB	
a	o	DET	
celebração	celebração	NOUN	
de	de	ADP	
toda	todo	DET	
a	o	DET	
missa	missa	NOUN	
,	,	PUNCT	
sugerindo	sugerir	VERB	
uma	um	DET	
aura	aura	NOUN	
comovente	comovente	ADJ	
e	e	CCONJ	
emotiva	emotivo	ADJ	
.	.	PUNCT	

	
	SPACE	

Foi	ser	AUX	
um	um	NUM	
dia	dia	NOUN	
de	de	ADP	
profunda	profundo	ADJ	
emoção	emoção	NOUN	
tanto	tanto	ADV	
para	para	ADP	
os	o	DET	
finalistas	finalista	NOUN	
,	,	PUNCT	
familiares	familiar	ADJ	
,	,	PUNCT	
amigos	amigo	NOUN	
e	e	CCONJ	
docentes	docente	NOUN	
.	.	PUNCT	

Para	para	ADP	
Mariana Gonçalves	Mariana Gonçalves	PROPN	PER
,	,	PUNCT	
finalista	finalista	ADJ	
de	de	ADP	
Negócios Internacionais	negócio Internacionais	NOUN	ORG
,	,	PUNCT	
a	o	DET	
imposição	imposição	NOUN	
das	de o	ADP	
insígnias	insígnia	NOUN	
significou	significar	VERB	
“	“	PUNCT	
o	o	DET	
fim	fim	NOUN	
de	de	ADP	
três	três	NUM	
anos	ano	NOUN	
,	,	PUNCT	
e	e	CCONJ	
quem	quem	PRON	
sabe	saber	VERB	
,	,	PUNCT	
o	o	DET	
começo	começo	NOUN	
de	de	ADP	
mais	mais	ADV	
dois	dois	NUM	
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

A	o	DET	
cerimónia	cerimónia	NOUN	
durou	durar	VERB	
mais	mais	ADV	
do	de o	ADP	
que	que	PRON	
previsto	prever	VERB	
,	,	PUNCT	
com	com	ADP	
a	o	DET	
sua	seu	DET	
conclusão	conclusão	NOUN	
a	a	SCONJ	
ocorrer	ocorrer	VERB	
perto	perto	ADV	
das	de o	ADP	
19h00	19h00	NOUN	
.	.	PUNCT	

As	o	DET	
festividades	festividade	NOUN	
do	de o	ADP	
Enterro da Gata	Enterro de o Gata	PROPN	MISC
prolongam-se	prolongar se	VERB	
até	até	ADP	
à	a o	ADP	
próxima	próximo	ADJ	
sexta-feira	sexta-feira	NOUN	
,	,	PUNCT	
dia	dia	NOUN	
12	12	NUM	
de	de	ADP	
maio	maio	NOUN	
.	.	PUNCT	

	
	SPACE	

@	@	PROPN	
ComUM	ComUM	PROPN	ORG
/	/	PUNCT	
artigo_104.md	artigo_104.md	PROPN	

	
	SPACE	

#	#	PROPN	
Investigador da UMinho	Investigador de o UMinho	PROPN	MISC
cria	criar	VERB	
associação	Associação	NOUN	
portuguesa	português	ADJ	
contra	contra	ADP	
bullying	bullying	NOUN	

	
	SPACE	

#	#	CCONJ	
#	#	CCONJ	
Paulo Costa	Paulo Costa	PROPN	PER
,	,	PUNCT	
investigador	investigador	NOUN	
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
em	em	ADP	
Estudos da Criança	Estudos de o Criança	PROPN	LOC
,	,	PUNCT	
cria	criar	VERB	
a	o	DET	
Associação Anti-bullying com Crianças e Jovens	Associação Anti-bullying com Crianças e Jovens	PROPN	ORG
(	(	PUNCT	
AABCJ	AABCJ	PROPN	MISC
)	)	PUNCT	
,	,	PUNCT	
uma	um	NUM	
das	de o	ADP	
primeiras	primeira	NOUN	
em Portugal	em Portugal	PROPN	LOC
.	.	PUNCT	

	
	SPACE	

20Out2015	20Out2015	NOUN	
|	|	ADP	
ComUM	ComUM	PROPN	

Online	Online	PROPN	

	
	SPACE	

A	o	DET	
 	 	SPACE	
AABCJ	AABCJ	PROPN	MISC
tem	ter	VERB	
como	como	ADP	
principais	principal	ADJ	
objetivos	objetivo	NOUN	
sensibilizar	sensibilizar	VERB	
a	o	DET	
população	população	NOUN	
para	para	ADP	
os	o	DET	
riscos	risco	NOUN	
e	e	CCONJ	
as	o	DET	
consequências	consequência	NOUN	
do	de o	ADP	
bullying	bullying	NOUN	
,	,	PUNCT	
organizar	organizar	VERB	
ações	ação	NOUN	
de	de	ADP	
prevenção	prevenção	NOUN	
com	com	ADP	
as	o	DET	
escolas	escola	NOUN	
e	e	CCONJ	
os	o	DET	
municípios	município	NOUN	
,	,	PUNCT	
orientar	orientar	VERB	
e	e	CCONJ	
disponibilizar	disponibilizar	VERB	
serviços	serviço	NOUN	
de	de	ADP	
acompanhamento	acompanhamento	NOUN	
especializado	especializar	VERB	
a	a	ADP	
vítimas	vítima	NOUN	
,	,	PUNCT	
bem	bem	ADP	
como	como	ADV	
promover	promover	VERB	
atividades	atividade	NOUN	
lúdico-desportivas	lúdico-desportivo	ADJ	
para	para	SCONJ	
aproximar	aproximar	VERB	
os	o	DET	
mais	mais	ADV	
novos	novo	ADJ	
à	a o	ADP	
temática	temática	NOUN	
.	.	PUNCT	


	
	SPACE	

“	“	PUNCT	
Queremos	querer	VERB	
contribuir	contribuir	VERB	
para	para	SCONJ	
que	que	SCONJ	
os	o	DET	
mais	mais	ADV	
jovens	jovem	NOUN	
assumam	assumam	VERB	
uma	um	DET	
atitude	atitude	NOUN	
anti-bullying	anti-bullying	ADJ	
,	,	PUNCT	
intervindo	intervir	VERB	
diretamente	diretamente	ADV	
ou	ou	CCONJ	
denunciando	denunciar	VERB	
situações	situação	NOUN	
de	de	ADP	
violência	violência	NOUN	
junto	junto	ADV	
de	de	ADP	
professores	professor	NOUN	
,	,	PUNCT	
auxiliares	auxiliar	ADJ	
,	,	PUNCT	
direções	direção	NOUN	
,	,	PUNCT	
diretores	diretor	NOUN	
de	de	ADP	
turma	turma	NOUN	
,	,	PUNCT	
pais	pai	NOUN	
,	,	PUNCT	
entre	entre	ADP	
outros	outro	PRON	
”	”	PUNCT	
,	,	PUNCT	
afirma	afirmar	VERB	
Paulo Costa	Paulo Costa	PROPN	PER
.	.	PUNCT	

	
	SPACE	

O	o	DET	
projeto	projeto	NOUN	
surge	surgir	VERB	
no	em o	ADP	
seguimento	seguimento	NOUN	
de	de	ADP	
um	um	DET	
vasto	vasto	ADJ	
trabalho	trabalho	NOUN	
de	de	ADP	
investigação	investigação	NOUN	
levado	levar	VERB	
a	a	ADP	
cabo	cabo	NOUN	
por	por	ADP	
Paulo Costa	Paulo Costa	PROPN	PER
no	em o	ADP	
Instituto de Educação da UMinho	Instituto de Educação de o UMinho	PROPN	LOC
,	,	PUNCT	
depois	depois	ADV	
de	de	ADP	
ter	ter	AUX	
contactado	contactar	VERB	
com	com	ADP	
uma	um	DET	
situação	situação	NOUN	
de	de	ADP	
bullying	bullying	NOUN	
numa	em um	ADP	
das	de o	ADP	
suas	seu	DET	
aulas	aula	NOUN	
,	,	PUNCT	
quando	quando	ADV	
ainda	ainda	ADV	
era	ser	AUX	
professor	professor	NOUN	
de	de	ADP	
Educação Física	Educação Física	PROPN	ORG
no	em o	ADP	
Agrupamento de Escolas de Real	Agrupamento de Escolas de Real	PROPN	LOC
em	em	ADP	
Braga	Braga	PROPN	LOC
.	.	PUNCT	

	
	SPACE	

A	o	DET	
associação	associação	NOUN	
foi	ser	AUX	
apresentada	apresentar	VERB	
,	,	PUNCT	
publicamente	publicamente	ADV	
,	,	PUNCT	
esta	este	DET	
segunda-feira	segunda-feira	NOUN	
,	,	PUNCT	
dia	dia	NOUN	
19	19	NUM	
,	,	PUNCT	
no	em o	ADP	
Instituto Português do Desporto	Instituto Português de o Desporto	PROPN	LOC
e	e	CCONJ	
da	de o	ADP	
Juventude	Juventude	PROPN	ORG
(	(	PUNCT	
IPDJ	IPDJ	PROPN	ORG
)	)	PUNCT	
.	.	PUNCT	

em	em	ADP	
Braga	Braga	PROPN	LOC
.	.	PUNCT	


	
	SPACE	

A	o	DET	
tomada	tomada	NOUN	
de	de	ADP	
posse	posse	NOUN	
dos	de o	ADP	
órgãos	órgão	NOUN	
sociais	social	ADJ	
da	de o	ADP	
AABCJ	AABCJ	PROPN	MISC
realiza-se	realizar se	VERB	
esta	este	DET	
terça-feira	terça-feira	NOUN	
,	,	PUNCT	
dia	dia	NOUN	
em	em	ADP	
que	que	PRON	
se	se	PRON	
assinala	assinalar	VERB	
o	o	DET	
Dia Mundial de Combate ao Bullying	Dia Mundial de Combate a o Bullying	PROPN	MISC
.	.	PUNCT	

	
	SPACE	

Ana Patrícia Magalhães	Ana Patrícia Magalhães	PROPN	PER

	
	SPACE	

Ana Rita Martins
	Ana Rita Martins	PROPN	PER

@	@	PROPN	
ComUM	ComUM	PROPN	ORG
/	/	PUNCT	
artigo_105.md	artigo_105.md	NOUN	LOC

	
	SPACE	

#	#	PROPN	
Investigador da UMinho	Investigador de o UMinho	PROPN	MISC
ganha	ganhar	VERB	
bolsa	bolsa	NOUN	
para	para	SCONJ	
estudar	estudar	VERB	
ansiedade	ansiedade	NOUN	
e	e	CCONJ	
stress	stress	NOUN	
crónico	crónico	ADJ	

	
	SPACE	

#	#	CCONJ	
#	#	ADV	

O	o	DET	
projeto	projeto	NOUN	
de	de	ADP	
investigação	investigação	NOUN	
vencedor	vencedor	ADJ	
visa	visar	VERB	
perceber	perceber	VERB	
o	o	DET	
papel	papel	NOUN	
do	de o	ADP	
hipocampo	hipocampo	NOUN	
,	,	PUNCT	
no	em o	ADP	
cérebro	cérebro	NOUN	
,	,	PUNCT	
num	em um	ADP	
contexto	contexto	NOUN	
de	de	ADP	
ansiedade	ansiedade	NOUN	
e	e	CCONJ	
stress	stress	NOUN	
crónico	crónico	ADJ	
.	.	PUNCT	

	
	SPACE	

19Out2020	19Out2020	PROPN	
|	|	ADP	

João Pedro Sousa	João Pedro Sousa	PROPN	PER

	
	SPACE	

Tiago Gil Oliveira	Tiago Gil Oliveira	PROPN	PER
,	,	PUNCT	
do	de o	ADP	
Instituto de Investigação em Ciências da Vida e Saúde	Instituto de Investigação em Ciências de o Vida e Saúde	PROPN	LOC
(	(	PUNCT	
ICVS	ICVS	PROPN	LOC
)	)	PUNCT	
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
,	,	PUNCT	
acaba	acabar	VERB	
de	de	SCONJ	
ganhar	ganhar	VERB	
uma	um	DET	
bolsa	bolsa	NOUN	
de	de	ADP	
investigação	investigação	NOUN	
.	.	PUNCT	

O	o	DET	
financiamento	financiamento	NOUN	
de	de	ADP	
cerca	cerca	ADV	
de	de	ADP	
60	60	NUM	
mil	mil	NUM	
euros	euro	NOUN	
da	de o	ADP	
Brain & Behavior Research Foundation	Brain & Behavior Research Foundation	PROPN	ORG
vai	ir	AUX	
permitir	permitir	VERB	
um	um	DET	
estudo	estudo	NOUN	
aprofundado	aprofundar	VERB	
da	de o	ADP	
ansiedade	ansiedade	NOUN	
e	e	CCONJ	
do	de o	ADP	
stress	stress	NOUN	
crónico	crónico	ADJ	
.	.	PUNCT	

	
	SPACE	

O	o	DET	
projeto	projeto	NOUN	
de	de	ADP	
investigação	investigação	NOUN	
reconhecido	reconhecer	VERB	
tem	ter	VERB	
como	como	ADP	
objetivo	objetivo	NOUN	
desenvolver	desenvolver	VERB	
novos	novo	ADJ	
métodos	método	NOUN	
de	de	ADP	
avaliação	avaliação	NOUN	
da	de o	ADP	
estrutura	estrutura	NOUN	
e	e	CCONJ	
da	de o	ADP	
função	função	NOUN	
do	de o	ADP	
hipocampo	hipocampo	NOUN	
no	em o	ADP	
contexto	contexto	NOUN	
destas	de este	ADP	
patologias	patologia	NOUN	
mentais	mental	ADJ	
.	.	PUNCT	

“	“	PUNCT	
O	o	DET	
hipocampo	hipocampo	NOUN	
é	ser	AUX	
uma	um	DET	
estrutura	estrutura	NOUN	
do	de o	ADP	
lobo	lobo	NOUN	
temporal	temporal	ADJ	
,	,	PUNCT	
no	em o	ADP	
cérebro	cérebro	NOUN	
,	,	PUNCT	
fundamental	fundamental	ADJ	
para	para	ADP	
a	o	DET	
aprendizagem	aprendizagem	NOUN	
e	e	CCONJ	
a	o	DET	
memória	memória	NOUN	
”	”	PUNCT	
,	,	PUNCT	
sublinha	sublinhar	VERB	
o	o	DET	
investigador	investigador	NOUN	
,	,	PUNCT	
em	em	ADP	
declarações	declaração	NOUN	
à	a o	ADP	
imprensa	imprensa	NOUN	
,	,	PUNCT	
acrescentando	acrescentar	VERB	
que	que	SCONJ	
o	o	DET	
stress	stress	NOUN	
crónico	crónico	ADJ	
e	e	CCONJ	
a	o	DET	
ansiedade	ansiedade	NOUN	
“	“	PUNCT	
podem	poder	VERB	
produzir	produzir	VERB	
alterações	alteração	NOUN	
significativas	significativo	ADJ	
na	em o	ADP	
memória	memória	NOUN	
”	”	PUNCT	
.	.	PUNCT	


	
	SPACE	

“	“	PUNCT	
Desta	desta	ADP	
forma	forma	NOUN	
,	,	PUNCT	
o	o	PRON	
que	que	PRON	
nos	nós	PRON	
propomos	propor	VERB	
a	a	SCONJ	
fazer	fazer	VERB	
neste	em este	ADP	
projeto	projeto	NOUN	
é	ser	AUX	
tentar	tentar	VERB	
encontrar	encontrar	VERB	
essas	esse	DET	
alterações	alteração	NOUN	
no	em o	ADP	
hipocampo	hipocampo	NOUN	
por	por	ADP	
ressonância	ressonância	NOUN	
magnética	magnético	ADJ	
”	”	PUNCT	
,	,	PUNCT	
esclarece	esclarecer	VERB	
.	.	PUNCT	

Para	para	ADP	
tal	tal	PRON	
,	,	PUNCT	
destaca	destacar	VERB	
o	o	DET	
uso	uso	NOUN	
de	de	ADP	
“	“	PUNCT	
aparelhos	aparelho	NOUN	
de	de	ADP	
última	último	ADJ	
geração	geração	NOUN	
que	que	PRON	
permitem	permitir	VERB	
avaliar	avaliar	VERB	
com	com	ADP	
detalhe	detalhe	NOUN	
alterações	alteração	NOUN	
em	em	ADP	
modelos	modelo	NOUN	
animais	animal	ADJ	
”	”	PUNCT	
.	.	PUNCT	

	
	SPACE	

Tiago Gil Oliveira	Tiago Gil Oliveira	PROPN	PER
salienta	salientar	VERB	
ainda	ainda	ADV	
a	o	DET	
parceria	parceria	NOUN	
com	com	ADP	
o	o	DET	
Instituto Neurospin	Instituto Neurospin	PROPN	ORG
,	,	PUNCT	
em	em	ADP	
Paris	Paris	PROPN	LOC
,	,	PUNCT	
França	França	PROPN	LOC
.	.	PUNCT	

Com	com	ADP	
esta	este	DET	
contribuição	contribuição	NOUN	
,	,	PUNCT	
o	o	DET	
investigador	investigador	NOUN	
do	de o	ADP	
ICVS	ICVS	PROPN	LOC
acredita	acreditar	VERB	
que	que	SCONJ	
o	o	DET	
estudo	estudo	NOUN	
pode	poder	VERB	
possibilitar	possibilitar	VERB	
,	,	PUNCT	
no	em o	ADP	
futuro	futuro	NOUN	
,	,	PUNCT	
uma	um	DET	
“	“	PUNCT	
resposta	resposta	NOUN	
potencial	potencial	ADJ	
à	a o	ADP	
terapêutica	terapêutica	NOUN	
”	”	PUNCT	
e	e	CCONJ	
um	um	DET	
“	“	PUNCT	
diagnóstico	diagnóstico	NOUN	
mais	mais	ADV	
preciso	preciso	ADJ	
na	em o	ADP	
prática	prática	NOUN	
clínica	clínico	ADJ	
”	”	PUNCT	
.	.	PUNCT	

“	“	PUNCT	

Estas	este	PRON	
são	ser	AUX	
algumas	algum	PRON	
das	de o	ADP	
potenciais	potencial	ADJ	
aplicações	aplicação	NOUN	
de	de	ADP	
estudos	estudo	NOUN	
humanos	humano	ADJ	
que	que	PRON	
podem	poder	VERB	
abrir	abrir	VERB	
novas	novo	ADJ	
perspetivas	perspetiva	NOUN	
no	em o	ADP	
futuro	futuro	NOUN	
”	”	PUNCT	
,	,	PUNCT	
conclui	concluir	VERB	
.	.	PUNCT	

	
	SPACE	

@	@	PROPN	
ComUM	ComUM	PROPN	
/	/	PUNCT	
artigo_106.md	artigo_106.md	VERB	

	
	SPACE	

#	#	PROPN	
Investigadora da UMinho	Investigadora de o UMinho	PROPN	LOC
recebe	receber	VERB	
bolsa	bolsa	NOUN	
para	para	SCONJ	
levar	levar	VERB	
tecidos	tecido	NOUN	
humanos	humano	ADJ	
artificiais	artificial	ADJ	
ao	a o	ADP	
mercado	mercado	NOUN	

	
	SPACE	

#	#	CCONJ	

#	#	PROPN	

Esta	este	PROPN	
é	ser	AUX	
a	o	DET	
nona	nono	ADJ	
bolsa	bolsa	NOUN	
do	de o	ADP	
ERC	ERC	PROPN	ORG
para	para	ADP	
investigadores	investigador	NOUN	
do	de o	ADP	
Grupo I3B	grupo I3B	PROPN	ORG
’s	’s	PROPN	
da	de o	ADP	
academia	academia	NOUN	
minhota	minhoto	ADJ	
.	.	PUNCT	


	
	SPACE	

08Fev2022	08Fev2022	NUM	

|	|	PROPN	
Maria Carvalho
	Maria Carvalho	PROPN	PER

É	ser	AUX	
da	de o	ADP	
Universidade do Minho	Universidade de o Minho	PROPN	LOC
uma	um	NUM	
das	de o	ADP	
quatro	quatro	NUM	
galardoadas	galardoada	NOUN	
com	com	ADP	
bolsas	bolsa	NOUN	
do	de o	ADP	
Conselho Europeu de Investigação	Conselho Europeu de Investigação	PROPN	ORG
(	(	PUNCT	
ERC	ERC	PROPN	ORG
)	)	PUNCT	
em	em	ADP	
Portugal	Portugal	PROPN	LOC
.	.	PUNCT	

A	o	DET	
investigadora	investigadora	NOUN	
do	de o	ADP	
Instituto de Investigação em Biomateriais	Instituto de Investigação em Biomateriais	PROPN	ORG
,	,	PUNCT	
Biodegradáveis e Biomiméticos da Universidade do Minho	Biodegradáveis e Biomiméticos de o Universidade de o Minho	PROPN	MISC
(	(	PUNCT	
I3B’s	I3B’s	PROPN	ORG
)	)	PUNCT	
e	e	CCONJ	
presidente	presidente	NOUN	
do	de o	ADP	
instituto	instituto	NOUN	
,	,	PUNCT	
Manuela Gomes	Manuela Gomes	PROPN	PER
,	,	PUNCT	
recebeu	receber	VERB	
,	,	PUNCT	
esta	este	DET	
segunda-feira	segunda-feira	NOUN	
,	,	PUNCT	
uma	um	DET	
bolsa	bolsa	NOUN	
de	de	ADP	
150	150	NUM	
mil	mil	NUM	
euros	euro	NOUN	
para	para	SCONJ	
recriar	recriar	VERB	
a	o	DET	
estrutura	estrutura	NOUN	
fibrilar	fibrilar	ADJ	
dos	de o	ADP	
tecidos	tecido	NOUN	
humanos	humano	ADJ	
,	,	PUNCT	
com	com	ADP	
possíveis	possível	ADJ	
aplicações	aplicação	NOUN	
na	em o	ADP	
medicina	medicina	NOUN	
regenerativa	regenerativo	ADJ	
.	.	PUNCT	

	
	SPACE	

O	o	DET	
projeto BioCHIPS	projeto BioCHIPS	NOUN	MISC
,	,	PUNCT	
que	que	PRON	
se	se	PRON	
trata	tratar	VERB	
de	de	ADP	
uma	um	DET	
extensão	extensão	NOUN	
do	de o	ADP	
projeto	projeto	NOUN	
MagTendon	MagTendon	PROPN	MISC
,	,	PUNCT	
com	com	ADP	
o	o	DET	
qual	qual	PRON	
Manuela Gomes	Manuela Gomes	PROPN	PER
já	já	ADV	
ganhou	ganhar	VERB	
uma	um	DET	
bolsa	bolsa	NOUN	
de	de	ADP	
2	2	NUM	
milhões	milhão	NUM	
de	de	ADP	
euros	euro	NOUN	
em	em	ADP	
2017	2017	NUM	
,	,	PUNCT	
propõe	propor	VERB	
uma	um	DET	
plataforma	plataforma	NOUN	
para	para	ADP	
o	o	DET	
fabrico	fabrico	NOUN	
direto	direto	ADJ	
de	de	ADP	
dispositivos	dispositivo	NOUN	
que	que	PRON	
recriam	recrir	VERB	
,	,	PUNCT	
com	com	ADP	
grande	grande	ADJ	
fidelidade	fidelidade	NOUN	
,	,	PUNCT	
a	o	DET	
estrutura	estrutura	NOUN	
fibrilar	fibrilar	ADJ	
e	e	CCONJ	
os	o	DET	
estímulos	estímulo	NOUN	
biofísicos	biofísico	ADJ	
que	que	PRON	
caracterizam	caracterizar	VERB	
a	o	DET	
matriz	matriz	NOUN	
extracelular	extracelular	ADJ	
dos	de o	ADP	
tecidos	tecido	NOUN	
humanos	humano	ADJ	
,	,	PUNCT	
permitindo	permitir	VERB	
obter	obter	VERB	
microtecidos	microtecido	NOUN	
e	e	CCONJ	
modelos	modelo	NOUN	
de	de	ADP	
tecidos	tecido	NOUN	
/	/	PUNCT	
órgãos	órgão	NOUN	
com	com	ADP	
geometrias	geometria	NOUN	
diversas	diverso	ADJ	
.	.	PUNCT	

	
	SPACE	

As	o	DET	
caraterísticas	caraterística	NOUN	
do	de o	ADP	
BioCHIPS	BioCHIPS	PROPN	ORG
vão	ir	AUX	
permitir	permitir	VERB	
produzir	produzir	VERB	
tecidos	tecido	NOUN	
humanos	humano	ADJ	
artificiais	artificial	ADJ	
e	e	CCONJ	
oferecer	oferecer	VERB	
versatilidade	versatilidade	NOUN	
e	e	CCONJ	
funções	função	NOUN	
até	até	ADP	
agora	agora	ADV	
não	não	ADV	
existentes	existente	ADJ	
,	,	PUNCT	
por	por	ADP	
exemplo	exemplo	NOUN	
,	,	PUNCT	
para	para	ADP	
o	o	DET	
estudo	estudo	NOUN	
de	de	ADP	
doenças	doença	NOUN	
como	como	ADP	
o	o	DET	
cancro	cancro	NOUN	
e	e	CCONJ	
para	para	ADP	
a	o	DET	
testagem	testagem	NOUN	
de	de	ADP	
terapias	terapia	NOUN	
.	.	PUNCT	

O	o	DET	
maior	grande	ADJ	
objetivo	objetivo	NOUN	
destes	de este	ADP	
modelos	modelo	NOUN	
de	de	ADP	
bioimpressão	bioimpressão	NOUN	
3D	3D	ADJ	MISC
é	ser	AUX	
recriar	recriar	VERB	
a	o	DET	
complexidade	complexidade	NOUN	
espacial	espacial	ADJ	
,	,	PUNCT	
celular	celular	ADJ	
e	e	CCONJ	
química	química	NOUN	
dos	de o	ADP	
tecidos	tecido	NOUN	
e	e	CCONJ	
órgãos	órgão	NOUN	
nativos	nativo	ADJ	
,	,	PUNCT	
imitando	imitar	VERB	
as	o	DET	
suas	seu	DET	
principais	principal	ADJ	
funções	função	NOUN	
fisiológicas	fisiológico	ADJ	
e	e	CCONJ	
permitindo	permitir	VERB	
testar	testar	VERB	
mais	mais	ADV	
,	,	PUNCT	
com	com	ADP	
maior	grande	ADJ	
rapidez	rapidez	NOUN	
e	e	CCONJ	
fidelidade	fidelidade	NOUN	
e	e	CCONJ	
com	com	ADP	
menor	pequeno	ADJ	
experimentação	experimentação	NOUN	
animal	animal	ADJ	
.	.	PUNCT	


	
	SPACE	

O	o	DET	
ERC	ERC	PROPN	ORG
é	ser	AUX	
a	o	DET	
entidade	entidade	NOUN	
mais	mais	ADV	
prestigiada	prestigiado	VERB	
da	de o	ADP	
Europa	Europa	PROPN	LOC
no	em o	SCONJ	
que	que	PRON	
toca	tocar	VERB	
o	o	DET	
financiamento	financiamento	NOUN	
da	de o	ADP	
investigação	investigação	NOUN	
.	.	PUNCT	

O	o	DET	
financiamento	financiamento	NOUN	
pode	poder	VERB	
ser	ser	AUX	
aplicado	aplicar	VERB	
em	em	ADP	
questões	questão	NOUN	
técnicas	técnico	ADJ	
,	,	PUNCT	
de	de	ADP	
viabilidade	viabilidade	NOUN	
,	,	PUNCT	
de	de	ADP	
direção	direção	NOUN	
,	,	PUNCT	
de	de	ADP	
propriedade	propriedade	NOUN	
intelectual	intelectual	ADJ	
,	,	PUNCT	
de	de	ADP	
orçamentação	orçamentação	NOUN	
,	,	PUNCT	
